name,latitude,longitude
Arnières-sur-Iton,48.99636,1.10207
Évreux-Embranchement,49.01856,1.14991
St-Aubin-du-Vieil-Évreux,48.9987,1.21057
Le Val-David,48.9903,1.2584
Boisset (Eure),48.98077,1.32777
Bueil,48.92509,1.44379
Teillé-Mouzeil,47.39495,-1.37296
Vouzon,47.64981,1.98268
Champfleur,48.38761,0.12251
Galliéni-Cancéropole,43.57241,1.41992
La Hutte-Coulombiers,48.30322,0.10534
Rambert-Preignan,43.71761,0.62332
Teillé (Sarthe),48.18126,0.1913
Fleurance,43.85244,0.65639
Jardres,46.56362,0.56003
Caudéran-Mérignac,44.84337,-0.62762
Le Verdon,45.54905,-1.06616
Astaffort,44.06678,0.65115
St-Estèphe,45.23779,-0.78673
La Gauterie,47.14012,1.49169
Les Quatre-Roues,47.33278,1.70314
Belleville-Vendée,46.78826,-1.43462
Juigné-sur-Sarthe,47.87122,-0.28127
Lahonce,43.49102,-1.38734
Selles-St-Denis,47.38853,1.92272
Rivarennes-Quinçay,47.26767,0.36193
Nérac,44.13133,0.33528
Voivres,47.93054,0.08552
Guitres,45.03794,-0.19731
L'Herbergement-Les Brouzils,46.90692,-1.37136
Orignolles-Montguyon,45.22652,-0.21672
Manciet,43.79588,0.03207
Mercus-Garrabet,42.87709,1.62723
Clisson,47.08576,-1.28663
La Hume,44.63996,-1.1163
Loudun,47.01602,0.08334
Vénerque-le-Vernet,43.43332,1.42588
Le Pallet,47.14424,-1.34779
Alouette-France,44.79329,-0.65987
Ciron,46.62829,1.2404
Pas-de-Jeu,46.97386,-0.05043
Bordeaux-St-Jean,44.82592,-0.55597
Condom,43.96222,0.3655
Merpins,45.67097,-0.36304
Coulonges-Thouarsais,46.92016,-0.28638
Vertou,47.18597,-1.47798
Nérac,44.13133,0.33528
Brives-Chérac,45.67525,-0.45898
His-Mane-Touille,43.07625,0.96085
Remalard-Bellou,48.42459,0.76602
Marsainvilliers,48.20747,2.29226
Latour-de-Carol-Enveitg,42.45814,1.90586
Port-Ste-Marie,44.25036,0.3903
St-Sever (Landes),43.76472,-0.57054
St-Martin-de-Fraigneau,46.43576,-0.73821
Gruissan-Tournebelle,43.11955,3.03
La Selle-en-Luitré,48.31227,-1.15178
Roquefort (Landes),44.03916,-0.32501
Le Boulou-Perthus,42.52496,2.82769
Arcueil-Cachan,48.79922,2.32821
Garnay,48.69953,1.34276
St-Christophe-du-Bois,47.03068,-0.93959
Le Bouchet,46.96869,0.17313
Torfou-Tiffauges,47.03281,-1.0936
Perrusson,47.10118,1.01402
Reignac,47.21779,0.9013
Nouatre-Maillé,47.04433,0.56474
Bassens-Ville,44.90127,-0.5224
Montrichard,47.34381,1.17202
Bouglon,44.38817,0.10366
St-Sulpice-Izon,44.91406,-0.39119
L'Hermitage-Mordelles,48.12329,-1.81979
Les Églisottes,45.09426,-0.04353
Louverné,48.10816,-0.71517
St-Amant-de-Boixe,45.80838,0.1518
Bourg-Madame,42.43209,1.94933
Ruffec (Charente),46.03065,0.18998
Err,42.44337,2.02834
Les Bordes,47.81132,2.39872
Aunay-Tréon,48.67214,1.30818
Iteuil,46.48411,0.31693
Poitiers,46.58231,0.33275
Réalville,44.11482,1.47685
Font-Romeu-Odeillo-Via,42.4913,2.03952
Crissé,48.16752,-0.06509
La Crèche,46.36042,-0.29627
Pannes,48.01557,2.67215
Domfront (Sarthe),48.10784,0.02594
Lapradelle,42.81017,2.31086
Allassac,45.25929,1.47298
Saulnières-Morvillette,48.64213,1.28948
Montfort-le-Gesnois,48.04175,0.41027
Port-de-Piles,47.01032,0.59858
Chantonnay,46.68999,-1.05462
Le Theil-La Rouge,48.26694,0.69364
St-Sauveur-Châteauneuf,48.59275,1.2826
St-Laurent-sur-Sèvre,46.95216,-0.90846
Coltainville,48.48937,1.58247
Bersac,46.0837,1.43203
Cépie,43.10048,2.24256
Monts (Indre-et-Loire),47.28201,0.65474
Vias,43.31583,3.42533
Condé-sur-Huisne,48.38351,0.84897
Planès,42.5018,2.13709
Thuès,42.52373,2.22335
Colombiers,43.31892,3.13997
Pré-en-Pail,48.45794,-0.2044
Narbonne,43.19108,3.00602
Chêne-Chenu,48.58033,1.31085
Noizay,47.40971,0.89624
St-Denis-sur-Sarthon,48.45803,-0.04214
Villedaigne,43.20978,2.87228
Déols,46.83418,1.75771
Blois,47.58555,1.32353
Les Epesses,46.87337,-0.95922
Suèvres,47.68091,1.45473
Baule,47.81149,1.66784
St-Romain-de-Benet,45.68627,-0.8367
Issoudun,46.94785,1.98492
Moux (Aude),43.1863,2.64298
Les Deux Jumeaux,43.37004,-1.76428
Varzay,45.69955,-0.74435
St-Pierre-sur-Dives,49.02265,-0.04147
Chaingy-Fourneaux-Plage,47.8775,1.78369
Cercottes,47.98717,1.88471
Capendu,43.18407,2.55419
Les Clouzeaux,46.63784,-1.53353
St-Vincent-Ste-Cécile,46.73637,-1.07683
Vignats,48.84686,-0.10743
Reuilly (Indre),47.08569,2.04749
Bidart,43.43071,-1.58902
Montgaillard (Hautes-Pyrénées),43.13021,0.11425
Le Boucau,43.52347,-1.49064
Carcassonne,43.21815,2.35271
Surdon,48.66491,0.13414
Nérondes,46.99956,2.82256
Bram,43.24379,2.12011
Arpajon (Essonne),48.58614,2.24049
Les Aubrais-Orléans,47.92705,1.90649
Theuvy-Achères,48.5661,1.34552
Joué-lès-Tours,47.35426,0.66773
Mas-Stes-Puelles,43.32063,1.88831
Villefranche-de-Lauragais,43.39842,1.71447
Épinay-sur-Orge,48.66933,2.33221
Druye,47.3068,0.53548
Les Essarts-le-Roi,48.72184,1.89
Juvisy,48.68946,2.38207
Azay-le-Rideau,47.26701,0.44792
Mugron,43.74747,-0.74789
Pezé-le-Robert,48.19,-0.05346
Bibliothèque-François-Mitterrand,48.82874,2.37794
Sames-Guiche (Pyrénées-Atlantiques),43.53092,-1.1888
Bazet-Oursbelille,43.28927,0.06313
Chinon,47.16311,0.25211
Luzenac-Garanou,42.76444,1.75318
Chantillac,45.32601,-0.25369
Beuxes,47.09462,0.17678
Les Sables-d'Olonne,46.50014,-1.78199
Viroflay-Rive-Gauche,48.80063,2.17181
Niort,46.31935,-0.45438
Sèvres-Rive-Gauche,48.82116,2.21428
Olette-Canaveilles-les-Bains,42.55466,2.27257
Paris-Vaugirard,48.8375,2.31599
Vaas,47.67054,0.31728
Paris-Montparnasse,48.84043,2.31957
Barneville,49.37584,-1.75619
Port-Bail,49.33707,-1.69159
La Peyratte,46.65788,-0.16009
Montlaur,43.47506,1.5783
Denneville,49.33037,-1.6389
Mauves-Corbon,48.44957,0.63898
La Garnache,46.88915,-1.83933
Labège-Innopole,43.54792,1.51227
Neuilly-le-Bisson,48.49728,0.24466
Martaizé,46.92234,0.02756
Clévilliers,48.54512,1.38121
Route-de-Launaguet,43.6344,1.43917
Migné-les-Lourdines,46.64333,0.31582
Gamarde-les-Bains,43.71858,-0.87519
Ria,42.60167,2.38554
Briconville,48.52473,1.39169
Bénesse-Maremne,43.6276,-1.3703
Chalandray,46.66446,-0.00298
Noirterre,46.86976,-0.39401
Ille-sur-Têt,42.66423,2.61749
Villiers-Vouillé,46.67336,0.16942
Ussat-les-Bains,42.82333,1.62042
Bailleau-l'Évêque,48.4911,1.40853
Villefranche-Vernet-les-Bains,42.59147,2.36991
Granville,48.83886,-1.58675
Fenouillet-St-Alban,43.68388,1.40165
Castelnau-d'Estrétefonds,43.78601,1.34161
Cenon Halte,44.85734,-0.53364
Montbartier,43.92393,1.26444
Saumur-Rive-Gauche,47.25122,-0.08003
Saubusse-les-Bains,43.66023,-1.19039
La Boussac,48.51674,-1.66416
Latour-de-Carol-Enveitg (IE),42.45946,1.90358
Quédillac,48.24931,-2.14617
Troo,47.77657,0.8046
Servon,48.11198,-1.4673
Gommiers,48.08969,1.69992
Cier-de-Luchon,42.85304,0.60175
Montmoreau,45.39827,0.13797
Angoulême,45.65347,0.16391
Cerizay,46.81732,-0.66748
Montsûrs,48.14125,-0.55158
Couhé-Vérac,46.30677,0.24484
St-Jean-de-Braye,47.90987,1.9776
St-Planchers,48.83563,-1.49024
Caussade (Hautes-Pyrénées),43.51607,-0.00791
Pouzauges,46.75243,-0.81459
Évron,48.15606,-0.39778
Bagnères-de-Bigorre,43.06932,0.14854
Castelsarrasin,44.04022,1.1145
Futuroscope,46.67022,0.3781
Coutances,49.04277,-1.4413
Rouessé-Vassé,48.16024,-0.19999
Cametours,49.06795,-1.28171
Pommevic,44.10249,0.93037
St-Maixent (Deux-Sèvres),46.40631,-0.20131
Salles,46.38795,-0.10106
Champagné,48.01979,0.33537
Le Blanc,46.62926,1.05135
Bossay,46.82807,0.96711
Montréjeau-Gourdan-Polignan,43.07804,0.57351
Négrondes,45.34612,0.86126
La Haye-Descartes,46.97484,0.69443
Aytré-Plage,46.12754,-1.1283
Labarthe-Inard,43.10502,0.85276
Ychoux,44.32934,-0.94598
Facture-Biganos,44.63735,-0.96579
Limoux-Flassian,43.06846,2.21822
Madame,43.1795,2.3046
La Coquille,45.54076,0.97421
Boissy-la-Rivière,48.37766,2.14538
Pas-Enchantés,47.20698,-1.51125
St-Gildas-des-Bois,47.51642,-2.04404
Ruelle,45.67622,0.22124
Avessac,47.66504,-1.99641
Gérard,48.14309,-1.24783
Boussens,43.17962,0.97219
Espira-de-l'Agly,42.77247,2.8329
St-Julien-sur-Garonne,43.25972,1.1435
Fauga,43.4044,1.28246
Espéraza,42.93593,2.21821
Boussay-La Bruffière,47.05058,-1.18278
La Rochelle-Ville,46.1527,-1.1453
St-Berthevin,48.06743,-0.81666
Selles-sur-Cher,47.28176,1.54608
Langon (Loir-et-Cher),47.28496,1.82532
Foix,42.96964,1.60699
St-Hilaire-de-Riez,46.71706,-1.94958
Dompierre-sur-Mer,46.17515,-1.06718
Marans,46.30396,-1.00155
Thénioux,47.25613,1.93735
Verniolle,43.08137,1.6328
St-Cyr-St-Georges,48.57432,-0.77551
Gif-sur-Yvette-Marchandises,48.69795,2.13439
Empalot,43.56985,1.42987
Messei,48.70814,-0.54831
Palaiseau-Marchandises,48.71698,2.24563
Montpezat,44.26823,1.5049
Cahors,44.44914,1.43325
Marigny-lès-Usages,47.96229,2.00456
Soudan,47.73524,-1.29881
Thédirac-Peyrilles,44.60717,1.34118
Anglars-Nozac,44.7848,1.3955
Cazoules,44.87877,1.42877
Chasteaux,45.06471,1.4719
Beaumont-de-Lomagne,43.87848,0.98685
Castelsarrasin,44.0402,1.1138
Uzerche,45.44047,1.5702
St-Germain-les-Belles,45.60956,1.4798
Aubiet,43.64986,0.78929
Commer,48.23822,-0.6128
La Ferté-Macé,48.59554,-0.35576
Monferran,43.61662,0.9723
Vix (Vendée),46.37015,-0.90035
Limoges-Puy-Imbert,45.85106,1.29892
Frontenay-Rohan,46.25884,-0.53638
Les Bardys,45.90384,1.3768
La Souterraine,46.23997,1.4924
Lothiers,46.6944,1.56262
Brax-Léguevin,43.61458,1.23731
Colomiers,43.60323,1.33422
Arengosse,44.00675,-0.8099
Le Langon,46.44684,-0.96322
Le Dorat,46.2103,1.07975
Montmorillon,46.41733,0.87376
Lardenne,43.59652,1.38393
Argentan,48.73847,-0.02571
Vierzon-Forges,47.21012,2.0989
Civaux,46.43317,0.66494
Saverdun,43.23941,1.57043
La Guerche-sur-l'Aubois,46.94754,2.94864
Selommes,47.75095,1.19309
Batz-sur-Mer,47.28093,-2.47943
La Baule-Escoublac,47.28869,-2.38909
Fronsac,42.94604,0.64819
Rompsay,46.16683,-1.10878
Thoré-la-Rochette,47.77486,0.96224
La Rochelle-Champs-de-Mars,46.16765,-1.15429
Pornichet,47.27036,-2.34394
St-Jean-de-Verges,43.01174,1.60823
Avranches,48.68948,-1.37122
Andilly-St-Ouen,46.24619,-1.04515
Coulon,46.34171,-0.54714
L'Île-d'Elle,46.32615,-0.94646
Voves,48.27499,1.62218
Quettreville-sur-Sienne,48.9692,-1.45471
Bordeaux-Bénauge,44.84195,-0.54131
St-Nazaire,47.28676,-2.21131
Canisy,49.0819,-1.17591
Villeneuve-sur-Lot,44.40154,0.70215
Rouillé,46.4188,0.04185
Breuil-Barret,46.64836,-0.674
Bressuire,46.83824,-0.49635
L'Église-de-Peyrehorade,43.54584,-1.10407
Gimont-Cahuzac,43.63314,0.86753
Velluire,46.40223,-0.89119
St-Symphorien (Deux-Sèvres),46.27522,-0.50708
Pibrac,43.6215,1.28904
Les Ramassiers,43.60235,1.35293
Montsecret-Vassy,48.80679,-0.67752
Nalliers,46.46826,-1.03118
Cerisi-Belle-Étoile,48.77416,-0.60279
Thiat-Oradour,46.27759,1.00563
Sillards,46.41027,0.77351
Lhommaizé,46.45051,0.60898
Flers,48.74439,-0.57365
La Jumellière,47.2748,-0.72657
Les Bordes,47.81132,2.39872
Lacq,43.41247,-0.62858
Ste-Christie,43.75804,0.61827
Pau,43.29145,-0.36947
Luçon,46.46377,-1.16728
La Pyramide,47.44625,-0.50511
Nantes,47.21677,-1.54295
La Bretonnière (Vendée),46.47526,-1.25198
Terre-Neuve,47.11123,1.40611
Les Courtesolles,46.54929,-1.3741
Valençay,47.16348,1.55867
Romorantin (Voie étroite),47.35625,1.73912
La Roche-sur-Yon,46.67231,-1.43595
Coarraze-Nay,43.18176,-0.24182
Tarbes,43.24031,0.06905
St-Denis-lès-Lucs,46.83611,-1.4208
La Ferté-Imbault,47.38364,1.95857
La Claie,47.64634,-1.41038
Bellou-en-Houlme,48.71823,-0.45087
Montaigu-Vendée,46.98375,-1.31648
Eauze,43.86094,0.11056
St-Paul-St-Antoine,42.91937,1.64073
Abbaretz,47.55481,-1.52447
Gorges,47.1078,-1.31374
Bannay,47.38198,2.88025
Hautefage-Auradou,44.34392,0.78915
Boynes,48.11595,2.35833
La Haie-Fouassière,47.16156,-1.39292
Pessac,44.8044,-0.63179
Monsempron-Libos,44.48676,0.9414
Sucé,47.34318,-1.53014
Martres-de-Rivière,43.0822,0.6496
Mont-de-Marsan,43.88473,-0.50424
Moncrabeau,44.03157,0.3613
Lestelle,43.11896,0.91299
Frêne-Rond,47.19058,-1.49604
Sauveterre-la-Lémance,44.58936,1.01168
Belvès,44.77735,1.01191
Pithiviers,48.17322,2.24098
St-Martin-d'Étampes,48.42741,2.14538
Nantes,47.21677,-1.54295
Augreilh,43.75543,-0.60827
Nieul-Oulmes,46.4093,-0.67855
Fontenay-le-Comte,46.46089,-0.79313
Fontenay-le-Comte,46.46147,-0.79302
St-Joseph,47.25201,-1.52744
Cholet,47.06574,-0.86958
Le Bugue,44.90593,0.94264
Cases-de-Pène,42.77869,2.79271
Evrunes,47.01018,-0.9785
Torfou,47.03305,-1.11715
Loches,47.1304,1.00098
Courçay-Tauxigny,47.23783,0.86763
Muret,43.46477,1.32418
La Gélie,45.04255,0.89704
Guérande,47.32323,-2.41029
Alles-sur-Dordogne,44.8651,0.86859
Angers-St-Laud,47.46444,-0.55695
Sauveboeuf,44.84732,0.77812
Cugand-la-Bernardière,47.05868,-1.25481
St-Capraise-de-Lalinde,44.84438,0.64626
Briouze,48.70201,-0.36741
Bourré,47.3446,1.23027
Notre-Dame-d'Oé,47.45976,0.7084
St-Mathurin,47.41185,-0.31722
Gièvres,47.27878,1.66767
Mennetou-sur-Cher,47.26907,1.87642
Prigonrieux-La Force,44.85102,0.41316
Saillagouse,42.45679,2.03111
Pamiers,43.11607,1.61977
Orsay-Ville,48.6973,2.17992
St-Agne,43.57925,1.44957
Mortagne-sur-Sèvre,46.99466,-0.94433
Antony,48.75497,2.30096
Ste-Foy-la-Grande,44.83675,0.22148
Caussade (Tarn-et-Garonne),44.1623,1.53345
Penhoët,47.29027,-2.20075
Langon,44.55572,-0.25586
Lalbenque-Fontanes,44.33363,1.51172
Montoir-de-Bretagne,47.32067,-2.16255
Espère-Caillac,44.5075,1.3846
La Foulonnerie,47.95705,1.93931
Dégagnac,44.65349,1.34015
St-Maurice-sur-Fessard,47.99712,2.63598
Varennes-sur-Loire,47.255,0.0493
Estivaux,45.31912,1.473
Savenay,47.35893,-1.95244
Sérignac,43.90093,1.0299
Auch,43.6472,0.59733
Salon-la-Tour,45.50003,1.56025
Fromentel,48.70841,-0.26867
L'Isle-Jourdain (Gers),43.6173,1.08967
St-Étienne-de-Montluc,47.27521,-1.7867
Langeais,47.32395,0.41033
Chambretaud,46.91424,-0.94998
Ambazac,45.9526,1.40591
Écouché,48.71495,-0.12111
Forgevieille,46.32533,1.52926
Pomas,43.11217,2.28838
Villeneuve-lès-Béziers,43.32511,3.28514
Sauto,42.5065,2.16112
Vélines,44.85199,0.10368
Castillon,44.85714,-0.04069
St-Émilion,44.88125,-0.15947
Nissan,43.29563,3.11686
Lézignan (Aude),43.19997,2.76987
Les Herbiers,46.8635,-1.00973
Arjuzanx,44.01402,-0.86534
La Basse-Indre-St-Herblain,47.20429,-1.66106
Floure-Barbaira,43.18516,2.49371
Sarlat,44.87643,1.22196
Savonnières,47.36039,0.54339
Chantonnay,46.68999,-1.05462
Le Toec,43.59547,1.40121
Vierzon-Ville,47.22654,2.06098
Pexiora,43.26714,2.03264
Cintegabelle,43.30536,1.52051
La Ferté-St-Aubin,47.72018,1.93255
Lectoure,43.93107,0.61512
Arlac,44.82771,-0.62618
Layrac,44.13212,0.66473
Ballan,47.33673,0.61807
Ségala,43.33976,1.83267
Aytré,46.13725,-1.11145
Thouaré,47.26513,-1.44093
Vallères,47.29465,0.47908
Cheille,47.26928,0.39459
Lourquen,43.73505,-0.79056
Le Cellier,47.31311,-1.35116
St-Benoît-Rigny,47.23203,0.32914
St-Vincent-Bézenac,44.83464,1.09909
Malicorne,47.81385,-0.08039
Oudon,47.34307,-1.29166
La Roche-Clermault,47.14012,0.19489
Baignes-Touvérac,45.38694,-0.22379
Basses-Sammarcolles,47.04224,0.13451
Collioure,42.52304,3.08307
Arçay,46.97165,0.01119
Varades-St-Florent-le-Vieil,47.37438,-1.01968
Pins-Justaret,43.47907,1.39982
Luché-Pringé,47.69366,0.07944
Ingrandes-sur-Loire,47.40592,-0.92058
Cornil,45.21518,1.69776
Arthenay,46.33415,-0.37186
St-Michel-sur-Charente,45.64432,0.11043
St-Girons,42.98864,1.13844
Orbe,46.9755,-0.1398
Chavagnes-les-Redoux,46.72596,-0.93127
Nerpuy,46.78351,0.52544
Lamagistère,44.12672,0.82551
Bon-Encontre,44.17502,0.66039
St-Hilaire (Lot-et-Garonne),44.23572,0.51796
Folligny,48.82917,-1.40637
La Loupe,48.47353,1.00997
Courville-sur-Eure,48.45163,1.233
Nueil-Les Aubiers,46.94074,-0.59199
Limeray,47.44985,1.04913
Maulévrier,47.01301,-0.75754
Villedieu-les-Poêles,48.83417,-1.22542
Fougeré,46.66519,-1.23196
Aiguillon,44.2987,0.33519
Boisseaux,48.25648,1.97297
St-Aubin-des-Bois,48.82965,-1.12295
Trémentines,47.13496,-0.80896
St-Germain-du-Puy,47.09628,2.48458
Salles-Adour,43.18811,0.10221
La Possonnière,47.37131,-0.69166
Le Marouillet,46.04013,-1.04612
Baigts-de-Béarn,43.51029,-0.84658
Aubigny-sur-Nère,47.49711,2.43692
Épernon,48.60509,1.6817
Gontaud-Fauguerolles,44.44334,0.25038
Rambouillet,48.64353,1.83163
Lamothe-Landerron,44.56198,0.04644
St-Sever (Calvados),48.84376,-1.05206
Portbou,42.42705,3.15726
Brétigny,48.60624,2.30193
Caudrot,44.58045,-0.14469
Mesnil-Clinchamps,48.85403,-0.9895
Varetz,45.19111,1.44741
Lourdes,43.10058,-0.04181
Dax,43.72084,-1.05043
Objat,45.26467,1.40682
Ivry-sur-Seine,48.81419,2.39168
Lespouey-Laslades,43.2181,0.17157
Angoulins-sur-Mer,46.1079,-1.11563
Ozon-Lanespède,43.16528,0.25553
Laluque,43.82455,-0.96731
Cantaous-Tuzaguet,43.09942,0.44112
La Mothe-Achard,46.60679,-1.6595
Les Aubrais-Orléans,47.92698,1.90628
Vire,48.84637,-0.88314
St-Yrieix,45.51928,1.20554
Viessoix,48.82525,-0.77514
Bernières-le-Patry,48.80989,-0.73914
Langon,44.55572,-0.25586
Solférino,44.14552,-0.91632
Semoy,47.9422,1.94435
Nort-sur-Erdre,47.44174,-1.50343
Meudon,48.81497,2.2404
Perpignan,42.69615,2.87959
La Chapelle-St-Laurent,46.7508,-0.46914
Aytré-les-Minimes,46.1319,-1.13732
Fénery,46.6868,-0.36427
Lugos,44.44454,-0.96997
Marcheprime,44.69051,-0.85367
Baupte,49.30478,-1.35556
St-Paterne,47.60408,0.47806
Toctoucau,44.7504,-0.73962
Magnac-Touvre,45.65904,0.24865
Cérons,44.63296,-0.34114
Portets,44.69314,-0.42609
St-Antoine-du-Rocher,47.50382,0.61637
Martres-Tolosane,43.19613,1.01656
Cadaujac,44.75222,-0.53791
Bordeaux-St-Jean,44.82592,-0.55597
Angers-St-Serge,47.4991,-0.5232
Carbonne,43.29836,1.21241
Vic-Bigorre,43.38888,0.06334
Couiza-Montazels,42.94255,2.24831
Clion-sur-Seugne,45.47849,-0.5021
Veuves-Monteaux,47.47574,1.12408
Lugagnan,43.06434,-0.04013
Douzens,43.18502,2.58886
La Chaize-le-Vicomte,46.67677,-1.28329
Ste-Flaive,46.62298,-1.58948
Angerville,48.31141,2.00375
St-Benoît (Vienne),46.54636,0.33511
Vielle-Adour,43.14899,0.107
Pezens,43.24512,2.26586
Bourges,47.09437,2.39418
Bengy,47.00009,2.74969
Soues,43.20358,0.10083
Tours,47.3882,0.69467
Marmande,44.5032,0.16798
Breuillet-Village,48.56481,2.17134
La Réole,44.5798,-0.03038
Villenouvelle,43.43324,1.66094
Longué,47.38689,-0.11392
St-Pierre-d'Aurillac,44.57531,-0.18711
Athis-Mons,48.71235,2.4031
Baugé,47.53594,-0.10636
Urdos,42.87941,-0.55919
Vignols-St-Solve,45.31299,1.39762
Paris-Tolbiac,48.83231,2.37479
Olonne-sur-Mer,46.54875,-1.76739
Accous,42.97491,-0.60881
Andrest,43.31859,0.06849
Tours,47.38823,0.69472
La Chapelle-du-Chêne,47.81212,-0.28048
La Flèche,47.6897,-0.07247
Champsiaux,45.57721,1.19108
Preignac,44.57745,-0.3017
Le Pontreau,45.79589,-0.6392
Joncet,42.56175,2.31138
Clessé,46.71705,-0.42507
St-Christau-Lurbe,43.12093,-0.60435
Parthenay,46.64827,-0.24023
La Ferrière-Thénezay,46.66338,-0.07308
Escalquens,43.51663,1.54249
Bussière-Galant,45.60755,1.02598
Podensac,44.64887,-0.35891
La Rochelle-Pallice,46.15963,-1.2085
Ayron-Latillé,46.66341,0.07605
Mettray,47.44552,0.64393
Villenave-d'Ornon,44.76855,-0.5474
Le Queroy-Pranzac,45.6643,0.31291
Nefiach,42.681,2.65643
Nouilhan,43.43044,0.0508
Fossé-Marolles,47.63822,1.29267
St-Hilaire-Brizambourg,45.84931,-0.53491
Luchon,42.79726,0.59663
Fenouillet,43.6843,1.4014
Saléchan-Siradan,42.96297,0.6317
St-Liguaire,46.32154,-0.51386
Montauban-Ville-Bourbon,44.01408,1.34116
Loulay,46.04304,-0.50239
Chasseneuil-sur-Bonnieure,45.82344,0.45206
Porta,42.52034,1.82237
Péronville,48.06013,1.58079
Orgères,48.14534,1.67902
Lège,42.87632,0.61268
Benet,46.37366,-0.58218
Prissé-la-Charrière,46.15219,-0.49388
Theuville,48.33308,1.59806
Hères,43.54973,-0.01635
La Grave-d'Ambarès-Gare-Inférieure,44.93565,-0.47702
Exideuil-sur-Vienne,45.88637,0.66678
St-Junien,45.88138,0.90035
Verneuil-sur-Vienne,45.83742,1.11314
Gauriaguet,45.0543,-0.3993
Valence-d'Agen,44.11182,0.89178
Penne (Lot-et-Garonne),44.37888,0.80202
Lusignan,46.435,0.11576
Marigny (Deux-Sèvres),46.19863,-0.42925
Moncoutant,46.72957,-0.59423
Aiffres,46.28119,-0.42019
Limoges-Montjovis,45.83861,1.25156
Voultegon,46.92229,-0.52334
Labatut,43.54333,-1.00663
St-Nicolas-St-Romain,44.1475,0.76084
Ansac,45.99095,0.64267
Mazières-Verruyes,46.53232,-0.30955
Oloron-Ste-Marie,43.195,-0.61227
Mauprevoir,46.1847,0.48885
Nieul (Haute-Vienne),45.92753,1.17236
Mauléon-St-Aubin,46.93268,-0.72018
Fréteval-Morée,47.89204,1.21188
Airvault-Ville,46.82216,-0.14556
Nantiat,46.00588,1.15598
Cholet,47.06574,-0.86959
Nicole,44.32927,0.3273
Villechauve,47.65427,0.95376
St-Viaud,47.25513,-2.02294
Chemillé,47.21766,-0.73237
Chalonnes,47.34288,-0.74363
Fléac-sur-Seugne,45.53313,-0.54198
Orthez,43.48406,-0.76724
Marseilles-lès-Aubigny,47.07215,3.00909
Argent,47.56553,2.44093
Artix,43.39295,-0.57011
St-Hilaire (Indre),46.56773,1.0649
Nantilly-Saumur,47.23725,-0.07288
St-Seurin-Lijardières,45.62271,-0.52631
Assat,43.25462,-0.29522
St-Julien-L'Ars,46.5611,0.50836
Pont-du-Casse,44.23282,0.67593
Cerbère,42.44277,3.16554
Vivy,47.33135,-0.06343
Varennes-sur-Fouzon,47.21487,1.61454
Montaut-Bétharram,43.12689,-0.19822
Ossun,43.1834,-0.02126
Séméac-Mercadieu,43.2321,0.09117
Bordes-l'Hez,43.20024,0.22098
Capvern,43.10353,0.32957
St-Laurent-St-Paul,43.0841,0.49446
Beillant,45.70096,-0.52728
Maury,42.8094,2.5857
Condé-sur-Noireau,48.84187,-0.55538
Issé,47.62711,-1.45056
Saffré,47.50948,-1.50418
Pont-Érambourg,48.84992,-0.52416
Penne (Lot-et-Garonne),44.37994,0.80301
St-Hilaire-de-Chaléons,47.1057,-1.86501
Ascoux,48.13757,2.25305
La Feuillardais-Vue,47.17031,-1.94077
Voves,48.27499,1.62218
Casson,47.39549,-1.5266
Rivesaltes,42.76647,2.86768
Berjou,48.86335,-0.47177
Preuilly-sur-Claise,46.84964,0.92873
La Chapelle-sur-Erdre,47.29579,-1.54849
St-Gaudens,43.10494,0.72927
